"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"CHFL",2020-06-09,11,31059,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,36,109,228,19.57,19,TRUE,1,8644780,0.13,0.23,0.22,359.28,NA,NA,NA,0.42,1.26,2.64,-12,-0.14,"COVID19Cases","","2020-11-17_08-25-38","day",11,0,4560
"CHFL",2020-06-10,24,31083,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,60,110,227,19.43,18.64,TRUE,1,8644780,0.28,0.22,0.22,359.56,NA,NA,NA,0.69,1.27,2.63,1,0.01,"COVID19Cases","","2020-11-17_08-25-38","day",24,0,4560
"CHFL",2020-06-11,25,31108,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,85,118,222,20,18.71,TRUE,1,8644780,0.29,0.23,0.22,359.85,NA,NA,NA,0.98,1.36,2.57,8,0.0900000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",25,0,4560
"CHFL",2020-06-12,34,31142,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,119,137,235,21,20.29,TRUE,1,8644780,0.39,0.24,0.23,360.24,NA,NA,NA,1.38,1.58,2.72,19,0.22,"COVID19Cases","","2020-11-17_08-25-38","day",34,0,4560
"CHFL",2020-06-13,9,31151,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,128,136,234,22.43,21.86,TRUE,1,8644780,0.1,0.26,0.25,360.34,NA,NA,NA,1.48,1.57,2.71,-1,-0.01,"COVID19Cases","","2020-11-17_08-25-38","day",9,0,4560
"CHFL",2020-06-14,12,31163,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,140,140,239,21.57,22.21,TRUE,1,8644780,0.14,0.25,0.26,360.48,NA,NA,NA,1.62,1.62,2.76,4,0.05,"COVID19Cases","","2020-11-17_08-25-38","day",12,0,4560
"CHFL",2020-06-15,32,31195,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,172,147,268,20.57,24.43,TRUE,1,8644780,0.37,0.24,0.28,360.85,NA,NA,NA,1.99,1.7,3.1,7,0.0799999999999998,"COVID19Cases","","2020-11-17_08-25-38","day",32,0,4560
"CHFL",2020-06-16,21,31216,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,193,157,266,21,26.29,TRUE,1,8644780,0.24,0.24,0.3,361.1,NA,NA,NA,2.23,1.82,3.08,10,0.12,"COVID19Cases","","2020-11-17_08-25-38","day",21,0,4560
"CHFL",2020-06-17,18,31234,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,211,151,261,24.29,29.14,TRUE,1,8644780,0.21,0.28,0.34,361.3,NA,NA,NA,2.44,1.75,3.02,-6,-0.0700000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",18,0,4560
"CHFL",2020-06-18,18,31252,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,229,144,262,24.43,30.79,TRUE,1,8644780,0.21,0.28,0.36,361.51,NA,NA,NA,2.65,1.67,3.03,-7,-0.0800000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",18,0,4560
"CHFL",2020-06-19,37,31289,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,266,147,284,27.86,34.93,TRUE,1,8644780,0.43,0.32,0.4,361.94,NA,NA,NA,3.08,1.7,3.29,3,0.03,"COVID19Cases","","2020-11-17_08-25-38","day",37,0,4560
"CHFL",2020-06-20,32,31321,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,298,170,306,30.14,36.86,TRUE,1,8644780,0.37,0.35,0.43,362.31,NA,NA,NA,3.45,1.97,3.54,23,0.27,"COVID19Cases","","2020-11-17_08-25-38","day",32,0,4560
"CHFL",2020-06-21,13,31334,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,311,171,311,36.71,37.71,TRUE,1,8644780,0.15,0.42,0.44,362.46,NA,NA,NA,3.6,1.98,3.6,1,0.01,"COVID19Cases","","2020-11-17_08-25-38","day",13,0,4560
"CHFL",2020-06-22,56,31390,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,367,195,342,41,46.86,TRUE,1,8644780,0.65,0.47,0.54,363.11,NA,NA,NA,4.25,2.26,3.96,24,0.28,"COVID19Cases","","2020-11-17_08-25-38","day",56,0,4560
"CHFL",2020-06-23,37,31427,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,404,211,368,48.86,55.21,TRUE,1,8644780,0.43,0.57,0.64,363.54,NA,NA,NA,4.67,2.44,4.26,16,0.18,"COVID19Cases","","2020-11-17_08-25-38","day",37,0,4560
"CHFL",2020-06-24,64,31491,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,468,257,408,49.43,61.21,TRUE,1,8644780,0.74,0.57,0.71,364.28,NA,NA,NA,5.41,2.97,4.72,46,0.53,"COVID19Cases","","2020-11-17_08-25-38","day",64,0,4560
"CHFL",2020-06-25,48,31539,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,516,287,431,51,69,TRUE,1,8644780,0.56,0.59,0.8,364.83,NA,NA,NA,5.97,3.32,4.99,30,0.35,"COVID19Cases","","2020-11-17_08-25-38","day",48,0,4560
"CHFL",2020-06-26,92,31631,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,608,342,489,65.86,73.21,TRUE,1,8644780,1.06,0.76,0.85,365.9,NA,NA,NA,7.03,3.96,5.66,55,0.64,"COVID19Cases","","2020-11-17_08-25-38","day",92,0,4560
"CHFL",2020-06-27,36,31667,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,644,346,516,80.29,72.79,TRUE,1,8644780,0.42,0.93,0.84,366.31,NA,NA,NA,7.45,4,5.97,4,0.04,"COVID19Cases","","2020-11-17_08-25-38","day",36,0,4560
"CHFL",2020-06-28,24,31691,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,668,357,528,85.71,74.5,TRUE,1,8644780,0.28,0.99,0.86,366.59,NA,NA,NA,7.73,4.13,6.11,11,0.13,"COVID19Cases","","2020-11-17_08-25-38","day",24,0,4560
"CHFL",2020-06-29,160,31851,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,828,461,656,97,78.07,TRUE,1,8644780,1.85,1.12,0.9,368.44,NA,NA,NA,9.58,5.33,7.59,104,1.2,"COVID19Cases","","2020-11-17_08-25-38","day",160,0,4560
"CHFL",2020-06-30,138,31989,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,966,562,773,97.57,83.07,TRUE,1,8644780,1.6,1.13,0.96,370.04,NA,NA,NA,11.17,6.5,8.94,101,1.17,"COVID19Cases","","2020-11-17_08-25-38","day",138,0,4560
"CHFL",2020-07-01,102,32091,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1068,600,857,96.14,85.43,TRUE,1,8644780,1.18,1.11,0.99,371.22,NA,NA,NA,12.35,6.94,9.91,38,0.44,"COVID19Cases","","2020-11-17_08-25-38","day",102,0,4560
"CHFL",2020-07-02,127,32218,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1195,679,966,98,88.93,TRUE,1,8644780,1.47,1.13,1.03,372.69,NA,NA,NA,13.82,7.85,11.17,79,0.909999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",127,0,4560
"CHFL",2020-07-03,96,32314,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1291,683,1025,90.29,90.29,TRUE,1,8644780,1.11,1.04,1.04,373.8,NA,NA,NA,14.93,7.9,11.86,4,0.0500000000000007,"COVID19Cases","","2020-11-17_08-25-38","day",96,0,4560
"CHFL",2020-07-04,26,32340,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1317,673,1019,85.86,92.79,TRUE,1,8644780,0.3,0.99,1.07,374.1,NA,NA,NA,15.23,7.79,11.79,-10,-0.11,"COVID19Cases","","2020-11-17_08-25-38","day",26,0,4560
"CHFL",2020-07-05,37,32377,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1354,686,1043,85.14,94.36,TRUE,1,8644780,0.43,0.98,1.09,374.53,NA,NA,NA,15.66,7.94,12.07,13,0.15,"COVID19Cases","","2020-11-17_08-25-38","day",37,0,4560
"CHFL",2020-07-06,106,32483,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1460,632,1093,80.86,91.5,TRUE,1,8644780,1.23,0.94,1.06,375.75,NA,NA,NA,16.89,7.31,12.64,-54,-0.630000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",106,0,4560
"CHFL",2020-07-07,107,32590,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1567,601,1163,83,90.86,TRUE,1,8644780,1.24,0.96,1.05,376.99,NA,NA,NA,18.13,6.95,13.45,-31,-0.359999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",107,0,4560
"CHFL",2020-07-08,97,32687,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1664,596,1196,89.43,92.29,TRUE,1,8644780,1.12,1.03,1.07,378.11,NA,NA,NA,19.25,6.89,13.83,-5,-0.0600000000000005,"COVID19Cases","","2020-11-17_08-25-38","day",97,0,4560
"CHFL",2020-07-09,97,32784,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1761,566,1245,90.71,90.86,TRUE,1,8644780,1.12,1.05,1.05,379.23,NA,NA,NA,20.37,6.55,14.4,-30,-0.34,"COVID19Cases","","2020-11-17_08-25-38","day",97,0,4560
"CHFL",2020-07-10,111,32895,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1872,581,1264,92.71,92.29,TRUE,1,8644780,1.28,1.07,1.07,380.52,NA,NA,NA,21.65,6.72,14.62,15,0.17,"COVID19Cases","","2020-11-17_08-25-38","day",111,0,4560
"CHFL",2020-07-11,71,32966,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1943,626,1299,95.86,96.14,TRUE,1,8644780,0.82,1.11,1.11,381.34,NA,NA,NA,22.48,7.24,15.03,45,0.52,"COVID19Cases","","2020-11-17_08-25-38","day",71,0,4560
"CHFL",2020-07-12,46,33012,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,1989,635,1321,99.43,96.5,TRUE,1,8644780,0.53,1.15,1.12,381.87,NA,NA,NA,23.01,7.35,15.28,9,0.109999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",46,0,4560
"CHFL",2020-07-13,120,33132,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2109,649,1281,100.86,98,TRUE,1,8644780,1.39,1.17,1.13,383.26,NA,NA,NA,24.4,7.51,14.82,14,0.16,"COVID19Cases","","2020-11-17_08-25-38","day",120,0,4560
"CHFL",2020-07-14,129,33261,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2238,671,1272,101.57,100.21,TRUE,1,8644780,1.49,1.17,1.16,384.75,NA,NA,NA,25.89,7.76,14.71,22,0.25,"COVID19Cases","","2020-11-17_08-25-38","day",129,0,4560
"CHFL",2020-07-15,122,33383,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2360,696,1292,102.86,101.71,TRUE,1,8644780,1.41,1.19,1.18,386.16,NA,NA,NA,27.3,8.05,14.95,25,0.290000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",122,0,4560
"CHFL",2020-07-16,107,33490,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2467,706,1272,102.29,105,TRUE,1,8644780,1.24,1.18,1.21,387.4,NA,NA,NA,28.54,8.17,14.71,10,0.119999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",107,0,4560
"CHFL",2020-07-17,116,33606,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2583,711,1292,103.29,107.64,TRUE,1,8644780,1.34,1.19,1.25,388.74,NA,NA,NA,29.88,8.22,14.95,5,0.0500000000000007,"COVID19Cases","","2020-11-17_08-25-38","day",116,0,4560
"CHFL",2020-07-18,80,33686,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2663,720,1346,104.57,109.36,TRUE,1,8644780,0.93,1.21,1.27,389.67,NA,NA,NA,30.8,8.33,15.57,9,0.109999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",80,0,4560
"CHFL",2020-07-19,42,33728,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2705,716,1351,104,110.14,TRUE,1,8644780,0.49,1.2,1.27,390.15,NA,NA,NA,31.29,8.28,15.63,-4,-0.0500000000000007,"COVID19Cases","","2020-11-17_08-25-38","day",42,0,4560
"CHFL",2020-07-20,127,33855,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2832,723,1372,109.14,115.43,TRUE,1,8644780,1.47,1.26,1.34,391.62,NA,NA,NA,32.76,8.36,15.87,7,0.0800000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",127,0,4560
"CHFL",2020-07-21,138,33993,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,2970,732,1403,113.71,119.79,TRUE,1,8644780,1.6,1.32,1.39,393.22,NA,NA,NA,34.36,8.47,16.23,9,0.110000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",138,0,4560
"CHFL",2020-07-22,118,34111,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,3088,728,1424,115.86,126.79,TRUE,1,8644780,1.36,1.34,1.47,394.58,NA,NA,NA,35.72,8.42,16.47,-4,-0.0500000000000007,"COVID19Cases","","2020-11-17_08-25-38","day",118,0,4560
"CHFL",2020-07-23,143,34254,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,3231,764,1470,118,134.29,TRUE,1,8644780,1.65,1.36,1.55,396.24,NA,NA,NA,37.38,8.84,17,36,0.42,"COVID19Cases","","2020-11-17_08-25-38","day",143,0,4560
"CHFL",2020-07-24,148,34402,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,3379,796,1507,127.57,137.71,TRUE,1,8644780,1.71,1.48,1.59,397.95,NA,NA,NA,39.09,9.21,17.43,32,0.370000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",148,0,4560
"CHFL",2020-07-25,95,34497,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,3474,811,1531,135,138.93,TRUE,1,8644780,1.1,1.56,1.61,399.05,NA,NA,NA,40.19,9.38,17.71,15,0.17,"COVID19Cases","","2020-11-17_08-25-38","day",95,0,4560
"CHFL",2020-07-26,57,34554,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,3531,826,1542,149.57,141.64,TRUE,1,8644780,0.66,1.73,1.64,399.71,NA,NA,NA,40.85,9.55,17.84,15,0.17,"COVID19Cases","","2020-11-17_08-25-38","day",57,0,4560
"CHFL",2020-07-27,194,34748,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,3725,893,1616,159.43,146.57,TRUE,1,8644780,2.24,1.84,1.7,401.95,NA,NA,NA,43.09,10.33,18.69,67,0.779999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",194,0,4560
"CHFL",2020-07-28,190,34938,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,3915,945,1677,161.71,149.64,TRUE,1,8644780,2.2,1.87,1.73,404.15,NA,NA,NA,45.29,10.93,19.4,52,0.6,"COVID19Cases","","2020-11-17_08-25-38","day",190,0,4560
"CHFL",2020-07-29,220,35158,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,4135,1047,1775,162,152.07,TRUE,1,8644780,2.54,1.87,1.76,406.7,NA,NA,NA,47.83,12.11,20.53,102,1.18,"COVID19Cases","","2020-11-17_08-25-38","day",220,0,4560
"CHFL",2020-07-30,212,35370,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,4347,1116,1880,165.29,153,TRUE,1,8644780,2.45,1.91,1.77,409.15,NA,NA,NA,50.28,12.91,21.75,69,0.800000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",212,0,4560
"CHFL",2020-07-31,164,35534,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,4511,1132,1928,165.57,155.64,TRUE,1,8644780,1.9,1.92,1.8,411.05,NA,NA,NA,52.18,13.09,22.3,16,0.18,"COVID19Cases","","2020-11-17_08-25-38","day",164,0,4560
"CHFL",2020-08-01,97,35631,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,4608,1134,1945,164.29,158.14,TRUE,1,8644780,1.12,1.9,1.83,412.17,NA,NA,NA,53.3,13.12,22.5,2,0.0299999999999994,"COVID19Cases","","2020-11-17_08-25-38","day",97,0,4560
"CHFL",2020-08-02,80,35711,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,4688,1157,1983,154.57,161.21,TRUE,1,8644780,0.93,1.79,1.86,413.09,NA,NA,NA,54.23,13.38,22.94,23,0.260000000000002,"COVID19Cases","","2020-11-17_08-25-38","day",80,0,4560
"CHFL",2020-08-03,196,35907,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,4884,1159,2052,146.57,167.5,TRUE,1,8644780,2.27,1.7,1.94,415.36,NA,NA,NA,56.5,13.41,23.74,2,0.0299999999999994,"COVID19Cases","","2020-11-17_08-25-38","day",196,0,4560
"CHFL",2020-08-04,181,36088,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,5065,1150,2095,149.57,172.21,TRUE,1,8644780,2.09,1.73,1.99,417.45,NA,NA,NA,58.59,13.3,24.23,-9,-0.109999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",181,0,4560
"CHFL",2020-08-05,152,36240,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,5217,1082,2129,154.29,174.14,TRUE,1,8644780,1.76,1.78,2.01,419.21,NA,NA,NA,60.35,12.52,24.63,-68,-0.780000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",152,0,4560
"CHFL",2020-08-06,156,36396,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,5373,1026,2142,157.14,178.57,TRUE,1,8644780,1.8,1.82,2.07,421.02,NA,NA,NA,62.15,11.87,24.78,-56,-0.65,"COVID19Cases","","2020-11-17_08-25-38","day",156,0,4560
"CHFL",2020-08-07,185,36581,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,5558,1047,2179,169.43,183.57,TRUE,1,8644780,2.14,1.96,2.12,423.16,NA,NA,NA,64.29,12.11,25.21,21,0.24,"COVID19Cases","","2020-11-17_08-25-38","day",185,0,4560
"CHFL",2020-08-08,130,36711,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,5688,1080,2214,180.14,187.29,TRUE,1,8644780,1.5,2.08,2.17,424.66,NA,NA,NA,65.8,12.49,25.61,33,0.380000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",130,0,4560
"CHFL",2020-08-09,100,36811,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,5788,1100,2257,193.71,191.64,TRUE,1,8644780,1.16,2.24,2.22,425.82,NA,NA,NA,66.95,12.72,26.11,20,0.23,"COVID19Cases","","2020-11-17_08-25-38","day",100,0,4560
"CHFL",2020-08-10,282,37093,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,6070,1186,2345,210.57,198.07,TRUE,1,8644780,3.26,2.44,2.29,429.08,NA,NA,NA,70.22,13.72,27.13,86,1,"COVID19Cases","","2020-11-17_08-25-38","day",282,0,4560
"CHFL",2020-08-11,256,37349,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,6326,1261,2411,217.57,206.21,TRUE,1,8644780,2.96,2.52,2.39,432.04,NA,NA,NA,73.18,14.59,27.89,75,0.869999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",256,0,4560
"CHFL",2020-08-12,247,37596,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,6573,1356,2438,220.29,215.71,TRUE,1,8644780,2.86,2.55,2.5,434.9,NA,NA,NA,76.03,15.69,28.2,95,1.1,"COVID19Cases","","2020-11-17_08-25-38","day",247,0,4560
"CHFL",2020-08-13,274,37870,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,6847,1474,2500,226.14,229.57,TRUE,1,8644780,3.17,2.62,2.66,438.07,NA,NA,NA,79.2,17.05,28.92,118,1.36,"COVID19Cases","","2020-11-17_08-25-38","day",274,0,4560
"CHFL",2020-08-14,234,38104,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,7081,1523,2570,226.71,238.79,TRUE,1,8644780,2.71,2.62,2.76,440.77,NA,NA,NA,81.91,17.62,29.73,49,0.57,"COVID19Cases","","2020-11-17_08-25-38","day",234,0,4560
"CHFL",2020-08-15,149,38253,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,7230,1542,2622,232.29,243.29,TRUE,1,8644780,1.72,2.69,2.81,442.5,NA,NA,NA,83.63,17.84,30.33,19,0.219999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",149,0,4560
"CHFL",2020-08-16,141,38394,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,7371,1583,2683,237.71,245.86,TRUE,1,8644780,1.63,2.75,2.84,444.13,NA,NA,NA,85.27,18.31,31.04,41,0.469999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",141,0,4560
"CHFL",2020-08-17,286,38680,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,7657,1587,2773,248.57,247.57,TRUE,1,8644780,3.31,2.88,2.86,447.44,NA,NA,NA,88.57,18.36,32.08,4,0.0500000000000007,"COVID19Cases","","2020-11-17_08-25-38","day",286,0,4560
"CHFL",2020-08-18,295,38975,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,7952,1626,2887,260,253.57,TRUE,1,8644780,3.41,3.01,2.93,450.85,NA,NA,NA,91.99,18.81,33.4,39,0.449999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",295,0,4560
"CHFL",2020-08-19,285,39260,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,8237,1664,3020,266.29,261.79,TRUE,1,8644780,3.3,3.08,3.03,454.15,NA,NA,NA,95.28,19.25,34.93,38,0.440000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",285,0,4560
"CHFL",2020-08-20,350,39610,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,8587,1740,3214,265.57,267.43,TRUE,1,8644780,4.05,3.07,3.09,458.2,NA,NA,NA,99.33,20.13,37.18,76,0.879999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",350,0,4560
"CHFL",2020-08-21,314,39924,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,8901,1820,3343,268.43,277.64,TRUE,1,8644780,3.63,3.11,3.21,461.83,NA,NA,NA,102.96,21.05,38.67,80,0.920000000000002,"COVID19Cases","","2020-11-17_08-25-38","day",314,0,4560
"CHFL",2020-08-22,193,40117,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,9094,1864,3406,274.86,282.43,TRUE,1,8644780,2.23,3.18,3.27,464.06,NA,NA,NA,105.2,21.56,39.4,44,0.509999999999998,"COVID19Cases","","2020-11-17_08-25-38","day",193,0,4560
"CHFL",2020-08-23,136,40253,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,9230,1859,3442,285.86,282.64,TRUE,1,8644780,1.57,3.31,3.27,465.63,NA,NA,NA,106.77,21.5,39.82,-5,-0.0599999999999987,"COVID19Cases","","2020-11-17_08-25-38","day",136,0,4560
"CHFL",2020-08-24,306,40559,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,9536,1879,3466,286.29,287,TRUE,1,8644780,3.54,3.31,3.32,469.17,NA,NA,NA,110.31,21.74,40.09,20,0.239999999999998,"COVID19Cases","","2020-11-17_08-25-38","day",306,0,4560
"CHFL",2020-08-25,340,40899,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,9876,1924,3550,295.29,291.93,TRUE,1,8644780,3.93,3.42,3.38,473.11,NA,NA,NA,114.24,22.26,41.07,45,0.520000000000003,"COVID19Cases","","2020-11-17_08-25-38","day",340,0,4560
"CHFL",2020-08-26,362,41261,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,10238,2001,3665,298.57,301.36,TRUE,1,8644780,4.19,3.45,3.49,477.29,NA,NA,NA,118.43,23.15,42.4,77,0.889999999999997,"COVID19Cases","","2020-11-17_08-25-38","day",362,0,4560
"CHFL",2020-08-27,353,41614,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,10591,2004,3744,299.71,307.64,TRUE,1,8644780,4.08,3.47,3.56,481.38,NA,NA,NA,122.51,23.18,43.31,3,0.0300000000000011,"COVID19Cases","","2020-11-17_08-25-38","day",353,0,4560
"CHFL",2020-08-28,377,41991,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,10968,2067,3887,305.57,315.64,TRUE,1,8644780,4.36,3.53,3.65,485.74,NA,NA,NA,126.87,23.91,44.96,63,0.73,"COVID19Cases","","2020-11-17_08-25-38","day",377,0,4560
"CHFL",2020-08-29,216,42207,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,11184,2090,3954,309,322.86,TRUE,1,8644780,2.5,3.57,3.73,488.24,NA,NA,NA,129.37,24.18,45.74,23,0.27,"COVID19Cases","","2020-11-17_08-25-38","day",216,0,4560
"CHFL",2020-08-30,144,42351,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,11328,2098,3957,316.86,325.29,TRUE,1,8644780,1.67,3.67,3.76,489.9,NA,NA,NA,131.04,24.27,45.77,8,0.0899999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",144,0,4560
"CHFL",2020-08-31,347,42698,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,11675,2139,4018,329,336.86,TRUE,1,8644780,4.01,3.81,3.9,493.92,NA,NA,NA,135.05,24.74,46.48,41,0.469999999999999,"COVID19Cases","","2020-11-17_08-25-38","day",347,0,4560
"CHFL",2020-09-01,364,43062,FALSE,240482,0,FALSE,190933,0,FALSE,89999,0,TRUE,31023,12039,2163,4087,336,340.29,TRUE,1,8644780,4.21,3.89,3.94,498.13,NA,NA,NA,139.26,25.02,47.28,24,0.280000000000001,"COVID19Cases","","2020-11-17_08-25-38","day",364,0,4560
